YEAR,MANAGED_BY,ECONOMIC_CATEGORY,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2023,other,production_forest,birch,5A-5B,0.779431193,kha,0.44723467
2023,other,production_forest,black_alder,1,19.061363945,kha,0.097142354
2023,other,production_forest,black_alder,1A,2.335456449,kha,0.257168786
2023,other,production_forest,black_alder,2,19.863835123,kha,0.103899765
2023,other,production_forest,black_alder,3,7.152855644,kha,0.165926956
2023,other,production_forest,black_alder,4,0.662719166,kha,0.473797133
2023,other,production_forest,black_alder,5,,kha,0.0
2023,other,production_forest,black_alder,5A-5B,,kha,0.0
2023,other,production_forest,grey_alder,1,111.279516092,kha,0.047589343
2023,other,production_forest,grey_alder,1A,14.858670954,kha,0.119374131
2023,other,production_forest,grey_alder,2,45.525874478,kha,0.065099099
2023,other,production_forest,grey_alder,3,7.749931115,kha,0.17024115
2023,other,production_forest,grey_alder,4,1.335555349,kha,0.367178251
2023,other,production_forest,grey_alder,5,0.155886239,kha,1.000009424
2023,other,production_forest,grey_alder,5A-5B,,kha,0.0
2023,other,production_forest,other,1,10.406217031,kha,0.125971315
2023,other,production_forest,other,1A,3.607425801,kha,0.222564525
2023,other,production_forest,other,2,5.06542979,kha,0.187230936
2023,other,production_forest,other,3,2.669427126,kha,0.23723457
2023,other,production_forest,other,4,1.856901285,kha,0.323285249
2023,other,production_forest,other,5,0.155886239,kha,1.000072178
2023,other,production_forest,other,5A-5B,,kha,0.0
2023,other,production_forest,pine,1,51.458296761,kha,0.06347444
2023,other,production_forest,pine,1A,18.019482681,kha,0.104580792
2023,other,production_forest,pine,2,61.233268057,kha,0.061899636
2023,other,production_forest,pine,3,45.389707849,kha,0.071127752
2023,other,production_forest,pine,4,22.136142057,kha,0.099643552
2023,other,production_forest,pine,5,12.045485538,kha,0.123305263
2023,other,production_forest,pine,5A-5B,6.236322505,kha,0.198977232
2023,other,production_forest,spruce,1,63.573073732,kha,0.052604607
2023,other,production_forest,spruce,1A,57.790801074,kha,0.057994374
2023,other,production_forest,spruce,2,26.561986198,kha,0.084638859
2023,other,production_forest,spruce,3,7.276644906,kha,0.143531996
2023,other,production_forest,spruce,4,2.066692985,kha,0.287833642
2023,other,production_forest,spruce,5,0.779431193,kha,0.447234669
2023,other,production_forest,spruce,5A-5B,0.21704041,kha,0.77148683
2023,other,protected_forest,aspen,1,1.610601028,kha,0.336502739
2023,other,protected_forest,aspen,1A,2.15193158,kha,0.304375983
2023,other,protected_forest,aspen,2,1.558862385,kha,0.346183666
2023,other,protected_forest,aspen,3,0.311772477,kha,0.706536659
2023,other,protected_forest,aspen,4,0.155886239,kha,1.000009423
2023,other,protected_forest,aspen,5,,kha,0.0
2023,other,protected_forest,aspen,5A-5B,,kha,0.0
2023,other,protected_forest,birch,1,3.153718903,kha,0.224133723
2023,other,protected_forest,birch,1A,0.759010095,kha,0.44790663
2023,other,protected_forest,birch,2,5.058103136,kha,0.197998606
2023,other,protected_forest,birch,3,3.312582569,kha,0.236058918
2023,other,protected_forest,birch,4,1.69350133,kha,0.352667664
2023,other,protected_forest,birch,5,,kha,0.0
2023,other,protected_forest,birch,5A-5B,,kha,0.0
2023,other,protected_forest,black_alder,1,2.288908818,kha,0.353167528
2023,other,protected_forest,black_alder,1A,0.155886239,kha,1.000072178
2023,other,protected_forest,black_alder,2,1.714748624,kha,0.396349016
2023,other,protected_forest,black_alder,3,0.779431193,kha,0.528673132
2023,other,protected_forest,black_alder,4,,kha,0.0
2023,other,protected_forest,black_alder,5,,kha,0.0
2023,other,protected_forest,black_alder,5A-5B,,kha,0.0
2023,other,protected_forest,grey_alder,1,1.841733554,kha,0.288946172
2023,other,protected_forest,grey_alder,1A,0.155886239,kha,0.999722499
2023,other,protected_forest,grey_alder,2,1.694530179,kha,0.293573172
2023,other,protected_forest,grey_alder,3,0.244180204,kha,0.733941771
2023,other,protected_forest,grey_alder,4,0.311772477,kha,0.706847469
2023,other,protected_forest,grey_alder,5,,kha,0.0
2023,other,protected_forest,grey_alder,5A-5B,,kha,0.0
2023,other,protected_forest,pine,1,2.026521101,kha,0.297779785
2023,other,protected_forest,pine,1A,0.406863083,kha,0.590013616
2023,other,protected_forest,pine,2,4.401635009,kha,0.218072073
2023,other,protected_forest,pine,3,4.968905031,kha,0.214666785
2023,other,protected_forest,pine,4,3.638369219,kha,0.365370954
2023,other,protected_forest,pine,5,2.32320379,kha,0.317036224
2023,other,protected_forest,pine,5A-5B,2.494179817,kha,0.353505556
2023,other,protected_forest,spruce,1,3.098176637,kha,0.24371802
2023,other,protected_forest,spruce,1A,2.316391562,kha,0.248753996
2023,other,protected_forest,spruce,2,2.338293578,kha,0.274475004
2023,other,protected_forest,spruce,3,0.90859853,kha,0.371472976
2023,other,protected_forest,spruce,4,0.467658716,kha,0.577180229
2023,other,protected_forest,spruce,5,,kha,0.0
2023,other,protected_forest,spruce,5A-5B,,kha,0.0
2023,state_forest_management_centre,production_forest,aspen,1,14.04923166,kha,0.138221629
2023,state_forest_management_centre,production_forest,aspen,1A,11.335719906,kha,0.12725113
2023,state_forest_management_centre,production_forest,aspen,2,3.479037895,kha,0.252117932
2023,state_forest_management_centre,production_forest,aspen,3,0.467658716,kha,0.577325184
2023,state_forest_management_centre,production_forest,aspen,4,,kha,0.0
2023,state_forest_management_centre,production_forest,aspen,5,,kha,0.0
2023,state_forest_management_centre,production_forest,aspen,5A-5B,,kha,0.0
2023,state_forest_management_centre,production_forest,birch,1,73.841440562,kha,0.070053962
2023,state_forest_management_centre,production_forest,birch,1A,19.204561043,kha,0.101669385
2023,state_forest_management_centre,production_forest,birch,2,52.698995333,kha,0.068282091
2023,state_forest_management_centre,production_forest,birch,3,20.478447796,kha,0.122499154
2023,state_forest_management_centre,production_forest,birch,4,8.459416152,kha,0.166728053
2023,state_forest_management_centre,production_forest,birch,5,2.268986556,kha,0.294082979
2023,state_forest_management_centre,production_forest,birch,5A-5B,0.467658716,kha,0.577366592
2023,state_forest_management_centre,production_forest,black_alder,1,10.227696111,kha,0.152570054
2023,state_forest_management_centre,production_forest,black_alder,1A,1.09120367,kha,0.378009736
2023,state_forest_management_centre,production_forest,black_alder,2,5.609644237,kha,0.172523998
2023,state_forest_management_centre,production_forest,black_alder,3,0.795846014,kha,0.459609964
2023,state_forest_management_centre,production_forest,black_alder,4,0.296854164,kha,0.707626669
2023,state_forest_management_centre,production_forest,black_alder,5,,kha,0.0
2023,state_forest_management_centre,production_forest,black_alder,5A-5B,,kha,0.0
2023,state_forest_management_centre,production_forest,grey_alder,1,12.857029296,kha,0.126562872
2023,state_forest_management_centre,production_forest,grey_alder,1A,1.778054025,kha,0.29106231
2023,state_forest_management_centre,production_forest,grey_alder,2,6.488686736,kha,0.167915598
2023,state_forest_management_centre,production_forest,grey_alder,3,1.546765613,kha,0.316484504
2023,state_forest_management_centre,production_forest,grey_alder,4,0.311772477,kha,0.707088411
2023,state_forest_management_centre,production_forest,grey_alder,5,,kha,0.0
2023,state_forest_management_centre,production_forest,grey_alder,5A-5B,,kha,0.0
2023,state_forest_management_centre,production_forest,other,1,0.900133907,kha,0.478956894
2023,state_forest_management_centre,production_forest,other,1A,1.079948683,kha,0.417934709
2023,state_forest_management_centre,production_forest,other,2,0.647613789,kha,0.446388493
2023,state_forest_management_centre,production_forest,other,3,0.623544954,kha,0.61197045
2023,state_forest_management_centre,production_forest,other,4,0.155886239,kha,1.000009423
2023,state_forest_management_centre,production_forest,other,5,,kha,0.0
2023,state_forest_management_centre,production_forest,other,5A-5B,,kha,0.0
2023,state_forest_management_centre,production_forest,pine,1,62.849418635,kha,0.070197086
2023,state_forest_management_centre,production_forest,pine,1A,17.402329062,kha,0.122456034
2023,state_forest_management_centre,production_forest,pine,2,64.538025137,kha,0.068653619
2023,state_forest_management_centre,production_forest,pine,3,43.821180516,kha,0.081089904
2023,state_forest_management_centre,production_forest,pine,4,22.770287275,kha,0.102187616
2023,state_forest_management_centre,production_forest,pine,5,15.189399197,kha,0.134696015
2023,state_forest_management_centre,production_forest,pine,5A-5B,16.709352378,kha,0.140044258
2023,state_forest_management_centre,production_forest,spruce,1,53.305985169,kha,0.068962032
2023,state_forest_management_centre,production_forest,spruce,1A,61.058020748,kha,0.074906538
2023,state_forest_management_centre,production_forest,spruce,2,15.037955717,kha,0.108858961
2023,state_forest_management_centre,production_forest,spruce,3,5.774150985,kha,0.187023405
2023,state_forest_management_centre,production_forest,spruce,4,1.558862385,kha,0.315925724
2023,state_forest_management_centre,production_forest,spruce,5,0.155886239,kha,1.000009424
2023,state_forest_management_centre,production_forest,spruce,5A-5B,,kha,0.0
2023,state_forest_management_centre,protected_forest,aspen,1,7.431252878,kha,0.180050095
2023,state_forest_management_centre,protected_forest,aspen,1A,9.466784203,kha,0.174200244
2023,state_forest_management_centre,protected_forest,aspen,2,1.402976147,kha,0.368471859
2023,state_forest_management_centre,protected_forest,aspen,3,0.311772477,kha,0.707221528
2023,state_forest_management_centre,protected_forest,aspen,4,,kha,0.0
2023,state_forest_management_centre,protected_forest,aspen,5,,kha,0.0
2023,state_forest_management_centre,protected_forest,aspen,5A-5B,,kha,0.0
2023,state_forest_management_centre,protected_forest,birch,1,22.864426975,kha,0.113230289
2023,state_forest_management_centre,protected_forest,birch,1A,12.766178796,kha,0.145426908
2023,state_forest_management_centre,protected_forest,birch,2,21.879381833,kha,0.121799355
2023,state_forest_management_centre,protected_forest,birch,3,16.170095113,kha,0.133208599
2023,state_forest_management_centre,protected_forest,birch,4,8.417856881,kha,0.200297434
2023,state_forest_management_centre,protected_forest,birch,5,4.520700918,kha,0.220866661
2023,state_forest_management_centre,protected_forest,birch,5A-5B,0.935317431,kha,0.471424513
2023,state_forest_management_centre,protected_forest,black_alder,1,6.207577082,kha,0.218100278
2023,state_forest_management_centre,protected_forest,black_alder,1A,0.623544954,kha,0.500018846
2023,state_forest_management_centre,protected_forest,black_alder,2,6.310727006,kha,0.207116588
2023,state_forest_management_centre,protected_forest,black_alder,3,1.495416686,kha,0.418445427
2023,state_forest_management_centre,protected_forest,black_alder,4,0.467658716,kha,0.745368635
2023,state_forest_management_centre,protected_forest,black_alder,5,0.467658716,kha,0.577366592
2023,state_forest_management_centre,protected_forest,black_alder,5A-5B,0.155886239,kha,0.999857007
2023,state_forest_management_centre,protected_forest,grey_alder,1,3.447315045,kha,0.203869097
2023,state_forest_management_centre,protected_forest,grey_alder,1A,0.155886239,kha,1.000009428
2023,state_forest_management_centre,protected_forest,grey_alder,2,3.155496006,kha,0.241917028
2023,state_forest_management_centre,protected_forest,grey_alder,3,0.623544954,kha,0.612387827
2023,state_forest_management_centre,protected_forest,grey_alder,4,,kha,0.0
2023,state_forest_management_centre,protected_forest,grey_alder,5,,kha,0.0
2023,state_forest_management_centre,protected_forest,grey_alder,5A-5B,,kha,0.0
2023,state_forest_management_centre,protected_forest,pine,1,26.393629061,kha,0.106966032
2023,state_forest_management_centre,protected_forest,pine,1A,4.162864057,kha,0.22542414
2023,state_forest_management_centre,protected_forest,pine,2,34.886358102,kha,0.111798882
2023,state_forest_management_centre,protected_forest,pine,3,31.678796092,kha,0.099769646
2023,state_forest_management_centre,protected_forest,pine,4,27.695201209,kha,0.107455542
2023,state_forest_management_centre,protected_forest,pine,5,20.847040807,kha,0.107389739
2023,state_forest_management_centre,protected_forest,pine,5A-5B,25.248379632,kha,0.127291217
2023,state_forest_management_centre,protected_forest,spruce,1,16.749820445,kha,0.1163953
2023,state_forest_management_centre,protected_forest,spruce,1A,18.274917871,kha,0.134919149
2023,state_forest_management_centre,protected_forest,spruce,2,12.055976682,kha,0.14102785
2023,state_forest_management_centre,protected_forest,spruce,3,3.931482113,kha,0.227089322
2023,state_forest_management_centre,protected_forest,spruce,4,2.494179817,kha,0.257556685
2023,state_forest_management_centre,protected_forest,spruce,5,0.467658716,kha,0.57755807
2023,state_forest_management_centre,protected_forest,spruce,5A-5B,,kha,0.0
2024,other,production_forest,aspen,1,48.226668196,kha,0.062660562
2024,other,production_forest,aspen,1A,21.640092222,kha,0.087182343
2024,other,production_forest,aspen,2,12.82539992,kha,0.133082583
2024,other,production_forest,aspen,3,2.49615187,kha,0.289490884
2024,other,production_forest,aspen,4,0.312018984,kha,0.70701878
2024,other,production_forest,aspen,5,0.156009492,kha,0.999839061
2024,other,production_forest,aspen,5A-5B,,kha,0.0
2024,other,production_forest,birch,1,141.363273994,kha,0.041522228
2024,other,production_forest,birch,1A,49.39664578,kha,0.070990886
2024,other,production_forest,birch,2,105.066885657,kha,0.048850299
2024,other,production_forest,birch,3,52.475461901,kha,0.068356837
2024,other,production_forest,birch,4,10.946218787,kha,0.132966231
2024,other,production_forest,birch,5,3.59243057,kha,0.235799497
2024,other,production_forest,birch,5A-5B,0.468028476,kha,0.577394749
2024,other,production_forest,black_alder,1,20.050355499,kha,0.097256039
2024,other,production_forest,black_alder,1A,2.076455135,kha,0.276712652
2024,other,production_forest,black_alder,2,18.787474263,kha,0.105412797
2024,other,production_forest,black_alder,3,6.534473169,kha,0.171948563
2024,other,production_forest,black_alder,4,0.507233661,kha,0.537837562
2024,other,production_forest,black_alder,5,,kha,0.0
2024,other,production_forest,black_alder,5A-5B,,kha,0.0
2024,other,production_forest,grey_alder,1,111.582356869,kha,0.047697994
2024,other,production_forest,grey_alder,1A,14.441252632,kha,0.112779313
2024,other,production_forest,grey_alder,2,44.404108025,kha,0.066400379
2024,other,production_forest,grey_alder,3,7.381573508,kha,0.177583404
2024,other,production_forest,grey_alder,4,1.18060183,kha,0.394131557
