YEAR,DOMINANT_SPECIES,AGE_GROUP,ECONOMIC_CATEGORY,AREA,UNIT
2001,grey_alder,111...120,production_forest,0.0,kha
2001,grey_alder,121...130,production_forest,0.0,kha
2001,grey_alder,131...140,production_forest,0.0,kha
2001,grey_alder,141...,production_forest,0.0,kha
2001,grey_alder,21...30,production_forest,44.4,kha
2001,grey_alder,31...40,production_forest,55.3,kha
2001,grey_alder,41...50,production_forest,24.5,kha
2001,grey_alder,51...60,production_forest,4.3,kha
2001,grey_alder,61...70,production_forest,0.0,kha
2001,grey_alder,71...80,production_forest,0.0,kha
2001,grey_alder,81...90,production_forest,0.0,kha
2001,grey_alder,91...100,production_forest,0.0,kha
2001,grey_alder,no_trees,production_forest,2.3,kha
2001,grey_alder,renewal_not_complete,production_forest,10.0,kha
2001,grey_alder,...10,protected_forest,0.0,kha
2001,grey_alder,101...110,protected_forest,0.0,kha
2001,grey_alder,11...20,protected_forest,0.5,kha
2001,grey_alder,111...120,protected_forest,0.0,kha
2001,grey_alder,121...130,protected_forest,0.0,kha
2001,grey_alder,131...140,protected_forest,0.0,kha
2001,grey_alder,141...,protected_forest,0.0,kha
2001,grey_alder,21...30,protected_forest,1.3,kha
2001,grey_alder,31...40,protected_forest,0.9,kha
2001,grey_alder,41...50,protected_forest,1.9,kha
2001,grey_alder,51...60,protected_forest,0.0,kha
2001,grey_alder,61...70,protected_forest,0.0,kha
2001,grey_alder,71...80,protected_forest,0.0,kha
2001,grey_alder,81...90,protected_forest,0.0,kha
2001,grey_alder,91...100,protected_forest,0.0,kha
2001,grey_alder,no_trees,protected_forest,0.0,kha
2001,grey_alder,renewal_not_complete,protected_forest,0.0,kha
2001,other,...10,production_forest,2.5,kha
2001,other,101...110,production_forest,0.4,kha
2001,other,11...20,production_forest,2.9,kha
2001,other,111...120,production_forest,0.0,kha
2001,other,121...130,production_forest,0.0,kha
2001,other,131...140,production_forest,0.0,kha
2001,other,141...,production_forest,0.0,kha
2001,other,21...30,production_forest,2.3,kha
2001,other,31...40,production_forest,4.8,kha
2001,other,41...50,production_forest,3.7,kha
2001,other,51...60,production_forest,3.0,kha
2001,other,61...70,production_forest,2.2,kha
2001,other,71...80,production_forest,3.7,kha
2001,other,81...90,production_forest,0.7,kha
2001,other,91...100,production_forest,0.4,kha
2001,other,no_trees,production_forest,0.0,kha
2001,other,renewal_not_complete,production_forest,0.4,kha
2001,other,...10,protected_forest,0.0,kha
2001,other,101...110,protected_forest,0.0,kha
2001,other,11...20,protected_forest,0.0,kha
2001,other,111...120,protected_forest,0.0,kha
2001,other,121...130,protected_forest,0.0,kha
2001,other,131...140,protected_forest,0.0,kha
2001,other,141...,protected_forest,0.0,kha
2001,other,21...30,protected_forest,0.0,kha
2001,other,31...40,protected_forest,0.0,kha
2001,other,41...50,protected_forest,0.0,kha
2001,other,51...60,protected_forest,1.9,kha
2001,other,61...70,protected_forest,1.5,kha
2001,other,71...80,protected_forest,0.4,kha
2001,other,81...90,protected_forest,0.4,kha
2001,other,91...100,protected_forest,0.3,kha
2001,other,no_trees,protected_forest,0.4,kha
2001,other,renewal_not_complete,protected_forest,0.0,kha
2001,pine,...10,production_forest,7.0,kha
2001,pine,101...110,production_forest,15.5,kha
2001,pine,11...20,production_forest,25.0,kha
2001,pine,111...120,production_forest,16.5,kha
2001,pine,121...130,production_forest,3.5,kha
2001,pine,131...140,production_forest,1.5,kha
2001,pine,141...,production_forest,7.2,kha
2001,pine,21...30,production_forest,33.2,kha
2001,pine,31...40,production_forest,53.0,kha
2001,pine,41...50,production_forest,80.1,kha
2001,pine,51...60,production_forest,87.3,kha
2001,pine,61...70,production_forest,78.2,kha
2001,pine,71...80,production_forest,77.8,kha
2001,pine,81...90,production_forest,58.2,kha
2001,pine,91...100,production_forest,41.8,kha
2001,pine,no_trees,production_forest,13.1,kha
2001,pine,renewal_not_complete,production_forest,25.4,kha
2001,pine,...10,protected_forest,0.6,kha
2001,pine,101...110,protected_forest,5.1,kha
2001,pine,11...20,protected_forest,1.9,kha
2001,pine,111...120,protected_forest,8.0,kha
2001,pine,121...130,protected_forest,3.8,kha
2001,pine,131...140,protected_forest,3.9,kha
2001,pine,141...,protected_forest,7.4,kha
2001,pine,21...30,protected_forest,6.9,kha
2001,pine,31...40,protected_forest,6.2,kha
2001,pine,41...50,protected_forest,11.5,kha
2001,pine,51...60,protected_forest,4.9,kha
2001,pine,61...70,protected_forest,14.7,kha
2001,pine,71...80,protected_forest,11.5,kha
2001,pine,81...90,protected_forest,10.0,kha
2001,pine,91...100,protected_forest,6.0,kha
2001,pine,no_trees,protected_forest,0.9,kha
2001,pine,renewal_not_complete,protected_forest,1.3,kha
2001,spruce,...10,production_forest,4.3,kha
2001,spruce,101...110,production_forest,6.9,kha
2001,spruce,11...20,production_forest,25.1,kha
2001,spruce,111...120,production_forest,5.2,kha
2001,spruce,121...130,production_forest,0.4,kha
2001,spruce,131...140,production_forest,0.4,kha
2001,spruce,141...,production_forest,0.0,kha
2001,spruce,21...30,production_forest,37.9,kha
2001,spruce,31...40,production_forest,41.0,kha
2001,spruce,41...50,production_forest,36.3,kha
2001,spruce,51...60,production_forest,48.2,kha
2001,spruce,61...70,production_forest,55.3,kha
2001,spruce,71...80,production_forest,44.5,kha
2001,spruce,81...90,production_forest,26.7,kha
2001,spruce,91...100,production_forest,15.1,kha
2001,spruce,no_trees,production_forest,23.3,kha
2001,spruce,renewal_not_complete,production_forest,23.5,kha
2001,spruce,...10,protected_forest,0.2,kha
2001,spruce,101...110,protected_forest,1.1,kha
2001,spruce,11...20,protected_forest,0.9,kha
2001,spruce,111...120,protected_forest,1.7,kha
2001,spruce,121...130,protected_forest,0.0,kha
2001,spruce,131...140,protected_forest,0.0,kha
2001,spruce,141...,protected_forest,0.4,kha
2001,spruce,21...30,protected_forest,2.6,kha
2001,spruce,31...40,protected_forest,1.6,kha
2001,spruce,41...50,protected_forest,1.3,kha
2001,spruce,51...60,protected_forest,0.8,kha
2001,spruce,61...70,protected_forest,1.8,kha
2001,spruce,71...80,protected_forest,1.5,kha
2001,spruce,81...90,protected_forest,1.5,kha
2001,spruce,91...100,protected_forest,1.1,kha
2001,spruce,no_trees,protected_forest,0.0,kha
2001,spruce,renewal_not_complete,protected_forest,0.7,kha
2002,aspen,...10,production_forest,9.5,kha
2002,aspen,101...110,production_forest,0.0,kha
2002,aspen,11...20,production_forest,3.9,kha
2002,aspen,111...120,production_forest,0.3,kha
2002,aspen,121...130,production_forest,0.0,kha
2002,aspen,131...140,production_forest,0.0,kha
2002,aspen,141...,production_forest,0.0,kha
2002,aspen,21...30,production_forest,5.6,kha
2002,aspen,31...40,production_forest,12.6,kha
2002,aspen,41...50,production_forest,27.2,kha
2002,aspen,51...60,production_forest,25.1,kha
2002,aspen,61...70,production_forest,11.9,kha
2002,aspen,71...80,production_forest,7.3,kha
2002,aspen,81...90,production_forest,2.1,kha
2002,aspen,91...100,production_forest,0.3,kha
2002,aspen,no_trees,production_forest,0.6,kha
2002,aspen,renewal_not_complete,production_forest,10.7,kha
2002,aspen,...10,protected_forest,0.3,kha
2002,aspen,101...110,protected_forest,0.0,kha
2002,aspen,11...20,protected_forest,0.0,kha
2002,aspen,111...120,protected_forest,0.0,kha
2002,aspen,121...130,protected_forest,0.0,kha
2002,aspen,131...140,protected_forest,0.0,kha
2002,aspen,141...,protected_forest,0.0,kha
2002,aspen,21...30,protected_forest,0.0,kha
2002,aspen,31...40,protected_forest,0.0,kha
2002,aspen,41...50,protected_forest,0.6,kha
2002,aspen,51...60,protected_forest,2.8,kha
2002,aspen,61...70,protected_forest,1.9,kha
2002,aspen,71...80,protected_forest,0.6,kha
2002,aspen,81...90,protected_forest,0.0,kha
2002,aspen,91...100,protected_forest,0.3,kha
2002,aspen,no_trees,protected_forest,0.3,kha
2002,aspen,renewal_not_complete,protected_forest,0.2,kha
2002,birch,...10,production_forest,43.6,kha
2002,birch,101...110,production_forest,0.3,kha
2002,birch,11...20,production_forest,52.1,kha
2002,birch,111...120,production_forest,0.3,kha
2002,birch,121...130,production_forest,0.0,kha
2002,birch,131...140,production_forest,0.0,kha
2002,birch,141...,production_forest,0.0,kha
2002,birch,21...30,production_forest,55.7,kha
2002,birch,31...40,production_forest,100.3,kha
2002,birch,41...50,production_forest,127.2,kha
2002,birch,51...60,production_forest,113.3,kha
2002,birch,61...70,production_forest,63.0,kha
2002,birch,71...80,production_forest,31.3,kha
2002,birch,81...90,production_forest,11.0,kha
2002,birch,91...100,production_forest,2.9,kha
2002,birch,no_trees,production_forest,25.3,kha
2002,birch,renewal_not_complete,production_forest,21.2,kha
2002,birch,...10,protected_forest,3.6,kha
2002,birch,101...110,protected_forest,0.6,kha
2002,birch,11...20,protected_forest,1.3,kha
2002,birch,111...120,protected_forest,0.0,kha
2002,birch,121...130,protected_forest,0.0,kha
2002,birch,131...140,protected_forest,0.0,kha
2002,birch,141...,protected_forest,0.0,kha
2002,birch,21...30,protected_forest,1.8,kha
2002,birch,31...40,protected_forest,6.8,kha
2002,birch,41...50,protected_forest,6.9,kha
2002,birch,51...60,protected_forest,8.8,kha
2002,birch,61...70,protected_forest,7.2,kha
2002,birch,71...80,protected_forest,3.1,kha
2002,birch,81...90,protected_forest,0.8,kha
2002,birch,91...100,protected_forest,0.9,kha
2002,birch,no_trees,protected_forest,0.6,kha
2002,birch,renewal_not_complete,protected_forest,1.9,kha
2002,black_alder,...10,production_forest,1.2,kha
2002,black_alder,101...110,production_forest,0.3,kha
2002,black_alder,11...20,production_forest,2.7,kha
2002,black_alder,111...120,production_forest,0.3,kha
2002,black_alder,121...130,production_forest,0.0,kha
2002,black_alder,131...140,production_forest,0.0,kha
2002,black_alder,141...,production_forest,0.0,kha
2002,black_alder,21...30,production_forest,3.8,kha
2002,black_alder,31...40,production_forest,9.9,kha
2002,black_alder,41...50,production_forest,13.4,kha
2002,black_alder,51...60,production_forest,13.0,kha
2002,black_alder,61...70,production_forest,5.1,kha
2002,black_alder,71...80,production_forest,2.5,kha
2002,black_alder,81...90,production_forest,1.4,kha
2002,black_alder,91...100,production_forest,0.6,kha
2002,black_alder,no_trees,production_forest,1.4,kha
2002,black_alder,renewal_not_complete,production_forest,1.4,kha
2002,black_alder,...10,protected_forest,0.1,kha
2002,black_alder,101...110,protected_forest,0.0,kha
2002,black_alder,11...20,protected_forest,0.7,kha
2002,black_alder,111...120,protected_forest,0.0,kha
2002,black_alder,121...130,protected_forest,0.0,kha
2002,black_alder,131...140,protected_forest,0.0,kha
2002,black_alder,141...,protected_forest,0.0,kha
2002,black_alder,21...30,protected_forest,0.2,kha
2002,black_alder,31...40,protected_forest,0.3,kha
2002,black_alder,41...50,protected_forest,0.5,kha
2002,black_alder,51...60,protected_forest,0.8,kha
2002,black_alder,61...70,protected_forest,0.6,kha
2002,black_alder,71...80,protected_forest,0.5,kha
2002,black_alder,81...90,protected_forest,0.3,kha
2002,black_alder,91...100,protected_forest,0.0,kha
2002,black_alder,no_trees,protected_forest,0.0,kha
2002,black_alder,renewal_not_complete,protected_forest,0.3,kha
2002,grey_alder,...10,production_forest,16.9,kha
2002,grey_alder,101...110,production_forest,0.0,kha
2002,grey_alder,11...20,production_forest,26.3,kha
2002,grey_alder,111...120,production_forest,0.0,kha
2002,grey_alder,121...130,production_forest,0.0,kha
2002,grey_alder,131...140,production_forest,0.0,kha
2002,grey_alder,141...,production_forest,0.0,kha
2002,grey_alder,21...30,production_forest,42.4,kha
2002,grey_alder,31...40,production_forest,58.2,kha
2002,grey_alder,41...50,production_forest,22.5,kha
2002,grey_alder,51...60,production_forest,3.2,kha
2002,grey_alder,61...70,production_forest,0.0,kha
2002,grey_alder,71...80,production_forest,0.0,kha
2002,grey_alder,81...90,production_forest,0.0,kha
2002,grey_alder,91...100,production_forest,0.0,kha
2002,grey_alder,no_trees,production_forest,2.3,kha
2002,grey_alder,renewal_not_complete,production_forest,9.5,kha
2002,grey_alder,...10,protected_forest,0.0,kha
2002,grey_alder,101...110,protected_forest,0.0,kha
2002,grey_alder,11...20,protected_forest,0.3,kha
2002,grey_alder,111...120,protected_forest,0.0,kha
2002,grey_alder,121...130,protected_forest,0.0,kha
2002,grey_alder,131...140,protected_forest,0.0,kha
2002,grey_alder,141...,protected_forest,0.0,kha
2002,grey_alder,21...30,protected_forest,0.9,kha
2002,grey_alder,31...40,protected_forest,1.5,kha
2002,grey_alder,41...50,protected_forest,1.3,kha
2002,grey_alder,51...60,protected_forest,0.0,kha
2002,grey_alder,61...70,protected_forest,0.0,kha
2002,grey_alder,71...80,protected_forest,0.0,kha
2002,grey_alder,81...90,protected_forest,0.0,kha
2002,grey_alder,91...100,protected_forest,0.0,kha
2002,grey_alder,no_trees,protected_forest,0.0,kha
2002,grey_alder,renewal_not_complete,protected_forest,0.0,kha
2002,other,...10,production_forest,1.8,kha
2002,other,101...110,production_forest,0.3,kha
2002,other,11...20,production_forest,2.7,kha
2002,other,111...120,production_forest,0.0,kha
2002,other,121...130,production_forest,0.4,kha
2002,other,131...140,production_forest,0.0,kha
2002,other,141...,production_forest,0.0,kha
2002,other,21...30,production_forest,2.4,kha
2002,other,31...40,production_forest,4.5,kha
2002,other,41...50,production_forest,4.0,kha
2002,other,51...60,production_forest,3.4,kha
2002,other,61...70,production_forest,1.9,kha
2002,other,71...80,production_forest,3.9,kha
2002,other,81...90,production_forest,0.6,kha
2002,other,91...100,production_forest,0.6,kha
2002,other,no_trees,production_forest,0.0,kha
2002,other,renewal_not_complete,production_forest,0.3,kha
2002,other,...10,protected_forest,0.0,kha
2002,other,101...110,protected_forest,0.3,kha
2002,other,11...20,protected_forest,0.0,kha
2002,other,111...120,protected_forest,0.0,kha
2002,other,121...130,protected_forest,0.0,kha
2002,other,131...140,protected_forest,0.0,kha
2002,other,141...,protected_forest,0.6,kha
2002,other,21...30,protected_forest,0.0,kha
2002,other,31...40,protected_forest,0.0,kha
2002,other,41...50,protected_forest,0.0,kha
2002,other,51...60,protected_forest,1.3,kha
2002,other,61...70,protected_forest,1.4,kha
2002,other,71...80,protected_forest,0.2,kha
2002,other,81...90,protected_forest,0.2,kha
2002,other,91...100,protected_forest,0.5,kha
2002,other,no_trees,protected_forest,0.3,kha
2002,other,renewal_not_complete,protected_forest,0.0,kha
2002,pine,...10,production_forest,6.8,kha
2002,pine,101...110,production_forest,19.2,kha
2002,pine,11...20,production_forest,21.5,kha
2002,pine,111...120,production_forest,15.3,kha
2002,pine,121...130,production_forest,4.6,kha
2002,pine,131...140,production_forest,2.4,kha
2002,pine,141...,production_forest,7.0,kha
2002,pine,21...30,production_forest,30.4,kha
2002,pine,31...40,production_forest,53.3,kha
2002,pine,41...50,production_forest,79.6,kha
2002,pine,51...60,production_forest,80.6,kha
2002,pine,61...70,production_forest,78.7,kha
2002,pine,71...80,production_forest,76.8,kha
2002,pine,81...90,production_forest,58.4,kha
2002,pine,91...100,production_forest,38.8,kha
2002,pine,no_trees,production_forest,12.9,kha
2002,pine,renewal_not_complete,production_forest,25.9,kha
2002,pine,...10,protected_forest,0.4,kha
2002,pine,101...110,protected_forest,6.3,kha
2002,pine,11...20,protected_forest,1.5,kha
2002,pine,111...120,protected_forest,7.5,kha
2002,pine,121...130,protected_forest,3.8,kha
2002,pine,131...140,protected_forest,3.2,kha
2002,pine,141...,protected_forest,6.9,kha
2002,pine,21...30,protected_forest,6.6,kha
2002,pine,31...40,protected_forest,5.1,kha
2002,pine,41...50,protected_forest,10.6,kha
2002,pine,51...60,protected_forest,5.5,kha
2002,pine,61...70,protected_forest,14.6,kha
2002,pine,71...80,protected_forest,13.3,kha
2002,pine,81...90,protected_forest,10.4,kha
2002,pine,91...100,protected_forest,6.2,kha
2002,pine,no_trees,protected_forest,0.9,kha
2002,pine,renewal_not_complete,protected_forest,1.2,kha
2002,spruce,...10,production_forest,4.3,kha
2002,spruce,101...110,production_forest,7.3,kha
2002,spruce,11...20,production_forest,24.2,kha
2002,spruce,111...120,production_forest,4.4,kha
2002,spruce,121...130,production_forest,0.3,kha
2002,spruce,131...140,production_forest,0.3,kha
2002,spruce,141...,production_forest,0.3,kha
2002,spruce,21...30,production_forest,37.9,kha
2002,spruce,31...40,production_forest,39.7,kha
2002,spruce,41...50,production_forest,35.2,kha
2002,spruce,51...60,production_forest,50.4,kha
2002,spruce,61...70,production_forest,55.5,kha
2002,spruce,71...80,production_forest,42.8,kha
2002,spruce,81...90,production_forest,25.5,kha
2002,spruce,91...100,production_forest,12.9,kha
2002,spruce,no_trees,production_forest,23.1,kha
2002,spruce,renewal_not_complete,production_forest,21.8,kha
2002,spruce,...10,protected_forest,0.2,kha
2002,spruce,101...110,protected_forest,1.4,kha
2002,spruce,11...20,protected_forest,0.7,kha
2002,spruce,111...120,protected_forest,1.3,kha
2002,spruce,121...130,protected_forest,0.0,kha
2002,spruce,131...140,protected_forest,0.0,kha
2002,spruce,141...,protected_forest,0.3,kha
2002,spruce,21...30,protected_forest,2.6,kha
2002,spruce,31...40,protected_forest,1.3,kha
2002,spruce,41...50,protected_forest,1.7,kha
2002,spruce,51...60,protected_forest,1.4,kha
2002,spruce,61...70,protected_forest,1.6,kha
