YEAR,OWNER,TYPE,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2000,all,production,pine,1A,22.333119243,kha,0.174121825
2000,all,production,pine,2,160.628366482,kha,0.085487539
2000,all,production,pine,3,171.268622824,kha,0.092168729
2000,all,production,pine,4,82.846140113,kha,0.127517671
2000,all,production,pine,5,45.757020744,kha,0.149741633
2000,all,production,pine,5A-5B,28.112841326,kha,0.199895163
2000,all,production,pine,all,609.298142751,kha,0.060285925
2000,all,production,spruce,1,147.644481102,kha,0.085349183
2000,all,production,spruce,1A,58.573572121,kha,0.113628579
2000,all,production,spruce,2,91.946643332,kha,0.102202458
2000,all,production,spruce,3,35.194236963,kha,0.145425973
2000,all,production,spruce,4,10.228340008,kha,0.261689553
2000,all,production,spruce,5,0.560582926,kha,0.999619951
2000,all,production,spruce,5A-5B,,kha,0.0
2000,all,production,spruce,all,344.147856452,kha,0.065327573
2000,all,protected,aspen,1,4.484663407,kha,0.46523349
2000,all,protected,aspen,1A,,kha,0.0
2000,all,protected,aspen,2,4.484663407,kha,0.659941458
2000,all,protected,aspen,3,,kha,0.0
2000,all,protected,aspen,4,,kha,0.0
2000,all,protected,aspen,5,,kha,0.0
2000,all,protected,aspen,5A-5B,,kha,0.0
2000,all,protected,aspen,all,8.969326815,kha,0.402392798
2000,all,protected,birch,1,4.463641548,kha,0.291844298
2000,all,protected,birch,1A,1.121165852,kha,0.706112677
2000,all,protected,birch,2,19.68038478,kha,0.323269955
2000,all,protected,birch,3,15.591997443,kha,0.299500949
2000,all,protected,birch,4,8.572153812,kha,0.290406135
2000,all,protected,birch,5,2.80291463,kha,0.445495367
2000,all,protected,birch,5A-5B,1.121165852,kha,0.706569209
2000,all,protected,birch,all,53.353423915,kha,0.224547411
2000,all,protected,black alder,1,1.681748778,kha,0.743994103
2000,all,protected,black alder,1A,,kha,0.0
2000,all,protected,black alder,2,2.242331704,kha,0.498221099
2000,all,protected,black alder,3,1.040497969,kha,0.628284473
2000,all,protected,black alder,4,1.681748778,kha,0.99897456
2000,all,protected,black alder,5,0.560582926,kha,0.99897456
2000,all,protected,black alder,5A-5B,,kha,0.0
2000,all,protected,black alder,all,7.206910154,kha,0.466983931
2000,all,protected,grey alder,1,1.523720451,kha,0.581849828
2000,all,protected,grey alder,1A,,kha,0.0
2000,all,protected,grey alder,2,1.277400313,kha,0.571574194
2000,all,protected,grey alder,3,0.560582926,kha,0.999619951
2000,all,protected,grey alder,4,,kha,0.0
2000,all,protected,grey alder,5,,kha,0.0
2000,all,protected,grey alder,5A-5B,,kha,0.0
2000,all,protected,grey alder,all,3.36170369,kha,0.378983729
2000,all,protected,pine,1,8.269270857,kha,0.380968264
2000,all,protected,pine,1A,0.560582926,kha,0.999619951
2000,all,protected,pine,2,20.46144497,kha,0.236535814
2000,all,protected,pine,3,25.011079939,kha,0.234891015
2000,all,protected,pine,4,18.575083425,kha,0.25091402
2000,all,protected,pine,5,16.003409252,kha,0.24628379
2000,all,protected,pine,5A-5B,15.199589395,kha,0.276300707
2000,all,protected,pine,all,104.080460764,kha,0.176365034
2000,all,protected,spruce,1,6.910193611,kha,0.372584074
2000,all,protected,spruce,1A,0.166212838,kha,0.99897456
2000,all,protected,spruce,2,7.132408683,kha,0.378026069
2000,all,protected,spruce,3,5.101304626,kha,0.49923182
2000,all,protected,spruce,4,,kha,0.0
2000,all,protected,spruce,5,,kha,0.0
2000,all,protected,spruce,5A-5B,,kha,0.0
2000,all,protected,spruce,all,19.310119757,kha,0.257171159
2000,other,production,aspen,1,29.419335893,kha,0.153190062
2000,other,production,aspen,1A,13.280489806,kha,0.225349105
2000,other,production,aspen,2,26.32071377,kha,0.190330003
2000,other,production,aspen,3,5.045246333,kha,0.348146973
2000,other,production,aspen,4,,kha,0.0
2000,other,production,aspen,5,,kha,0.0
2000,other,production,aspen,5A-5B,,kha,0.0
2000,other,production,aspen,all,74.065785803,kha,0.115138578
2000,other,production,birch,1,75.805779147,kha,0.110494384
2000,other,production,birch,1A,17.568108315,kha,0.207365459
2000,other,production,birch,2,153.91191033,kha,0.085833668
2000,other,production,birch,3,124.42154858,kha,0.10455235
2000,other,production,birch,4,38.058983889,kha,0.171773037
2000,other,production,birch,5,7.790308805,kha,0.328459475
2000,other,production,birch,5A-5B,1.681748778,kha,0.574675217
2000,other,production,birch,all,419.238387843,kha,0.062471073
2000,other,production,black alder,1,4.818714773,kha,0.434295062
2000,other,production,black alder,1A,,kha,0.0
2000,other,production,black alder,2,23.695503928,kha,0.189691866
2000,other,production,black alder,3,5.754888259,kha,0.323961107
2000,other,production,black alder,4,1.01157189,kha,0.708750337
2000,other,production,black alder,5,,kha,0.0
2000,other,production,black alder,5A-5B,,kha,0.0
2000,other,production,black alder,all,35.28067885,kha,0.162040085
2000,other,production,grey alder,1,70.157962227,kha,0.12662922
2000,other,production,grey alder,1A,3.363497555,kha,0.404881347
2000,other,production,grey alder,2,76.273585598,kha,0.097991793
2000,other,production,grey alder,3,9.839575749,kha,0.270216596
2000,other,production,grey alder,4,,kha,0.0
2000,other,production,grey alder,5,,kha,0.0
2000,other,production,grey alder,5A-5B,,kha,0.0
2000,other,production,grey alder,all,159.634621129,kha,0.086538146
2000,other,production,other,1,3.691718859,kha,0.375390441
2000,other,production,other,1A,0.560582926,kha,0.99897456
2000,other,production,other,2,4.379049584,kha,0.354005237
2000,other,production,other,3,10.651075592,kha,0.274535849
2000,other,production,other,4,1.121165852,kha,0.705290169
2000,other,production,other,5,0.560582926,kha,0.998328752
2000,other,production,other,5A-5B,,kha,0.0
2000,other,production,other,all,20.964175738,kha,0.189974019
2000,other,production,pine,1,57.033875057,kha,0.131244099
2000,other,production,pine,1A,12.518209144,kha,0.215485821
2000,other,production,pine,2,92.501844662,kha,0.111909643
2000,other,production,pine,3,108.120694027,kha,0.119739833
2000,other,production,pine,4,45.097775223,kha,0.175177336
2000,other,production,pine,5,21.302151184,kha,0.215295032
2000,other,production,pine,5A-5B,10.986976881,kha,0.330954022
2000,other,production,pine,all,347.561526179,kha,0.078648134
2000,other,production,spruce,1,91.467737339,kha,0.100708411
2000,other,production,spruce,1A,34.044032915,kha,0.139930173
2000,other,production,spruce,2,59.501280805,kha,0.136074083
2000,other,production,spruce,3,20.424951022,kha,0.199790933
2000,other,production,spruce,4,3.844814056,kha,0.369079922
2000,other,production,spruce,5,,kha,0.0
2000,other,production,spruce,5A-5B,,kha,0.0
2000,other,production,spruce,all,209.282816137,kha,0.078595135
2000,other,protected,aspen,1,1.681748778,kha,0.575273454
2000,other,protected,aspen,1A,,kha,0.0
2000,other,protected,aspen,2,3.924080481,kha,0.74108091
2000,other,protected,aspen,3,,kha,0.0
2000,other,protected,aspen,4,,kha,0.0
2000,other,protected,aspen,5,,kha,0.0
2000,other,protected,aspen,5A-5B,,kha,0.0
2000,other,protected,aspen,all,5.605829259,kha,0.54590129
2000,other,protected,birch,1,2.017650067,kha,0.425089309
2000,other,protected,birch,1A,,kha,0.0
2000,other,protected,birch,2,6.226394558,kha,0.349472912
2000,other,protected,birch,3,6.53824684,kha,0.405215974
2000,other,protected,birch,4,1.681748778,kha,0.575647025
2000,other,protected,birch,5,2.242331704,kha,0.49859313
2000,other,protected,birch,5A-5B,0.560582926,kha,0.999619951
2000,other,protected,birch,all,19.266954872,kha,0.253502475
2000,other,protected,black alder,1,0.560582926,kha,0.99900684
2000,other,protected,black alder,1A,,kha,0.0
2000,other,protected,black alder,2,1.121165852,kha,0.70604416
2000,other,protected,black alder,3,0.560582926,kha,0.99897456
2000,other,protected,black alder,4,1.121165852,kha,0.99897456
2000,other,protected,black alder,5,0.560582926,kha,0.99897456
2000,other,protected,black alder,5A-5B,,kha,0.0
2000,other,protected,black alder,all,3.924080481,kha,0.653213164
2000,other,protected,grey alder,1,1.121165852,kha,0.705747235
2000,other,protected,grey alder,1A,,kha,0.0
2000,other,protected,grey alder,2,1.034499731,kha,0.665981709
2000,other,protected,grey alder,3,0.560582926,kha,0.999619951
2000,other,protected,grey alder,4,,kha,0.0
2000,other,protected,grey alder,5,,kha,0.0
2000,other,protected,grey alder,5A-5B,,kha,0.0
2000,other,protected,grey alder,all,2.716248509,kha,0.436859664
2000,other,protected,pine,1,2.242331704,kha,0.498010715
2000,other,protected,pine,1A,,kha,0.0
2000,other,protected,pine,2,7.427051069,kha,0.355480836
2000,other,protected,pine,3,8.969326815,kha,0.448647722
2000,other,protected,pine,4,2.242331704,kha,0.497427605
2000,other,protected,pine,5,5.045246333,kha,0.374449088
2000,other,protected,pine,5A-5B,5.045246333,kha,0.455722937
2000,other,protected,pine,all,30.971533957,kha,0.297344025
2000,other,protected,spruce,1,2.242331704,kha,0.611013214
2000,other,protected,spruce,1A,0.166212838,kha,0.99897456
2000,other,protected,spruce,2,3.924080481,kha,0.472064992
2000,other,protected,spruce,3,0.560582926,kha,0.99897456
2000,other,protected,spruce,4,,kha,0.0
2000,other,protected,spruce,5,,kha,0.0
2000,other,protected,spruce,5A-5B,,kha,0.0
2000,other,protected,spruce,all,6.893207948,kha,0.343413428
2001,State Forest Management Centre,production,aspen,1,15.431853734,kha,0.166530381
2001,State Forest Management Centre,production,aspen,1A,8.191282041,kha,0.258825523
2001,State Forest Management Centre,production,aspen,2,5.486093246,kha,0.299601617
2001,State Forest Management Centre,production,aspen,3,1.301718263,kha,0.50518352
2001,State Forest Management Centre,production,aspen,4,,kha,0.0
2001,State Forest Management Centre,production,aspen,5,,kha,0.0
2001,State Forest Management Centre,production,aspen,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,aspen,all,30.410947284,kha,0.14221107
2001,State Forest Management Centre,production,birch,1,58.177270819,kha,0.121318551
2001,State Forest Management Centre,production,birch,1A,15.567947393,kha,0.204498823
2001,State Forest Management Centre,production,birch,2,68.705675269,kha,0.11989548
2001,State Forest Management Centre,production,birch,3,35.342041762,kha,0.121263303
2001,State Forest Management Centre,production,birch,4,9.774988758,kha,0.210109164
2001,State Forest Management Centre,production,birch,5,1.122267664,kha,0.622782854
2001,State Forest Management Centre,production,birch,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,birch,all,188.690191665,kha,0.090265589
2001,State Forest Management Centre,production,black alder,1,4.064666433,kha,0.335380023
2001,State Forest Management Centre,production,black alder,1A,,kha,0.0
2001,State Forest Management Centre,production,black alder,2,11.061182319,kha,0.229129874
2001,State Forest Management Centre,production,black alder,3,2.304801101,kha,0.385987014
2001,State Forest Management Centre,production,black alder,4,0.374089221,kha,0.999800807
2001,State Forest Management Centre,production,black alder,5,,kha,0.0
2001,State Forest Management Centre,production,black alder,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,black alder,all,17.804739073,kha,0.192598845
2001,State Forest Management Centre,production,grey alder,1,4.697326124,kha,0.271153109
2001,State Forest Management Centre,production,grey alder,1A,0.374089221,kha,0.99936968
2001,State Forest Management Centre,production,grey alder,2,3.413788597,kha,0.311782048
2001,State Forest Management Centre,production,grey alder,3,,kha,0.0
2001,State Forest Management Centre,production,grey alder,4,,kha,0.0
2001,State Forest Management Centre,production,grey alder,5,,kha,0.0
2001,State Forest Management Centre,production,grey alder,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,grey alder,all,8.485203942,kha,0.215341541
2001,State Forest Management Centre,production,other,1,1.813472318,kha,0.446763276
2001,State Forest Management Centre,production,other,1A,0.748178442,kha,0.70548245
2001,State Forest Management Centre,production,other,2,1.981251333,kha,0.482507296
2001,State Forest Management Centre,production,other,3,0.44112601,kha,0.860550981
2001,State Forest Management Centre,production,other,4,,kha,0.0
2001,State Forest Management Centre,production,other,5,,kha,0.0
2001,State Forest Management Centre,production,other,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,other,all,4.984028103,kha,0.336176056
2001,State Forest Management Centre,production,pine,1,40.469495672,kha,0.145437311
2001,State Forest Management Centre,production,pine,1A,8.794239047,kha,0.260350264
2001,State Forest Management Centre,production,pine,2,67.443610464,kha,0.107939356
2001,State Forest Management Centre,production,pine,3,56.128047475,kha,0.123085808
2001,State Forest Management Centre,production,pine,4,34.267208612,kha,0.14610121
2001,State Forest Management Centre,production,pine,5,21.522138482,kha,0.168359385
2001,State Forest Management Centre,production,pine,5A-5B,15.91753377,kha,0.213814624
2001,State Forest Management Centre,production,pine,all,244.542273522,kha,0.07928231
2001,State Forest Management Centre,production,spruce,1,61.650053286,kha,0.117222135
2001,State Forest Management Centre,production,spruce,1A,27.601088326,kha,0.140969081
2001,State Forest Management Centre,production,spruce,2,29.351489201,kha,0.129648647
2001,State Forest Management Centre,production,spruce,3,13.290230352,kha,0.196527292
2001,State Forest Management Centre,production,spruce,4,5.0188184,kha,0.321317231
2001,State Forest Management Centre,production,spruce,5,0.748178442,kha,0.706459137
2001,State Forest Management Centre,production,spruce,5A-5B,,kha,0.0
2001,State Forest Management Centre,production,spruce,all,137.659858008,kha,0.090131105
2001,State Forest Management Centre,protected,aspen,1,2.244535327,kha,0.575659251
2001,State Forest Management Centre,protected,aspen,1A,0.86661509,kha,0.623667988
2001,State Forest Management Centre,protected,aspen,2,0.374089221,kha,0.999283431
2001,State Forest Management Centre,protected,aspen,3,,kha,0.0
2001,State Forest Management Centre,protected,aspen,4,,kha,0.0
2001,State Forest Management Centre,protected,aspen,5,,kha,0.0
2001,State Forest Management Centre,protected,aspen,5A-5B,,kha,0.0
2001,State Forest Management Centre,protected,aspen,all,3.485239638,kha,0.423390344
2001,State Forest Management Centre,protected,birch,1,1.632263499,kha,0.464797218
2001,State Forest Management Centre,protected,birch,1A,0.748178442,kha,0.706398134
2001,State Forest Management Centre,protected,birch,2,10.848587414,kha,0.386384057
2001,State Forest Management Centre,protected,birch,3,6.789943818,kha,0.411673338
2001,State Forest Management Centre,protected,birch,4,6.094474547,kha,0.279993384
2001,State Forest Management Centre,protected,birch,5,0.374089221,kha,0.998852084
2001,State Forest Management Centre,protected,birch,5A-5B,0.374089221,kha,0.999714592
2001,State Forest Management Centre,protected,birch,all,26.861626163,kha,0.288711182
2001,State Forest Management Centre,protected,black alder,1,0.748178442,kha,0.999800798
2001,State Forest Management Centre,protected,black alder,1A,,kha,0.0
2001,State Forest Management Centre,protected,black alder,2,1.122267664,kha,0.575409661
2001,State Forest Management Centre,protected,black alder,3,0.320257782,kha,0.706989217
