YEAR,DOMINANT_SPECIES,AGE_GROUP,TYPE,AREA,UNIT
2007,all,101...110,protected,7.8,kha
2007,all,11...20,protected,5.9,kha
2007,all,111...120,protected,6.4,kha
2007,all,121...130,protected,5.3,kha
2007,all,131...140,protected,5.0,kha
2007,all,141...,protected,10.8,kha
2007,all,21...30,protected,12.1,kha
2007,all,31...40,protected,17.0,kha
2007,all,41...50,protected,28.2,kha
2007,all,51...60,protected,33.6,kha
2007,all,61...70,protected,29.9,kha
2007,all,71...80,protected,23.4,kha
2007,all,81...90,protected,15.6,kha
2007,all,91...100,protected,18.2,kha
2007,all,clearcut,protected,1.8,kha
2007,all,unknown,protected,3.3,kha
2007,aspen,...10,production,18.5,kha
2007,aspen,101...110,production,0.0,kha
2007,aspen,11...20,production,5.2,kha
2007,aspen,111...120,production,0.0,kha
2007,aspen,121...130,production,0.0,kha
2007,aspen,131...140,production,0.0,kha
2007,aspen,141...,production,0.0,kha
2007,aspen,21...30,production,4.8,kha
2007,aspen,31...40,production,10.2,kha
2007,aspen,41...50,production,17.4,kha
2007,aspen,51...60,production,23.1,kha
2007,aspen,61...70,production,14.1,kha
2007,aspen,71...80,production,6.7,kha
2007,aspen,81...90,production,2.6,kha
2007,aspen,91...100,production,0.5,kha
2007,aspen,clearcut,production,3.4,kha
2007,aspen,unknown,production,7.8,kha
2007,aspen,...10,protected,0.0,kha
2007,aspen,101...110,protected,0.0,kha
2007,aspen,11...20,protected,0.1,kha
2007,aspen,111...120,protected,0.0,kha
2007,aspen,121...130,protected,0.0,kha
2007,aspen,131...140,protected,0.0,kha
2007,aspen,141...,protected,0.0,kha
2007,aspen,21...30,protected,0.0,kha
2007,aspen,31...40,protected,0.0,kha
2007,aspen,41...50,protected,0.4,kha
2007,aspen,51...60,protected,2.8,kha
2007,aspen,61...70,protected,2.1,kha
2007,aspen,71...80,protected,1.1,kha
2007,aspen,81...90,protected,0.2,kha
2007,aspen,91...100,protected,0.0,kha
2007,aspen,clearcut,protected,0.0,kha
2007,aspen,unknown,protected,0.0,kha
2007,birch,...10,production,54.6,kha
2007,birch,101...110,production,1.3,kha
2007,birch,11...20,production,52.7,kha
2007,birch,111...120,production,0.0,kha
2007,birch,121...130,production,0.0,kha
2007,birch,131...140,production,0.0,kha
2007,birch,141...,production,0.0,kha
2007,birch,21...30,production,48.2,kha
2007,birch,31...40,production,79.9,kha
2007,birch,41...50,production,119.9,kha
2007,birch,51...60,production,112.7,kha
2007,birch,61...70,production,50.4,kha
2007,birch,71...80,production,41.2,kha
2007,birch,81...90,production,12.1,kha
2007,birch,91...100,production,3.9,kha
2007,birch,clearcut,production,15.5,kha
2007,birch,unknown,production,26.9,kha
2007,birch,...10,protected,1.2,kha
2007,birch,101...110,protected,1.0,kha
2007,birch,11...20,protected,3.4,kha
2007,birch,111...120,protected,0.2,kha
2007,birch,121...130,protected,0.0,kha
2007,birch,131...140,protected,0.0,kha
2007,birch,141...,protected,0.0,kha
2007,birch,21...30,protected,3.2,kha
2007,birch,31...40,protected,4.2,kha
2007,birch,41...50,protected,9.8,kha
2007,birch,51...60,protected,13.3,kha
2007,birch,61...70,protected,10.6,kha
2007,birch,71...80,protected,8.3,kha
2007,birch,81...90,protected,3.4,kha
2007,birch,91...100,protected,1.7,kha
2007,birch,clearcut,protected,0.6,kha
2007,birch,unknown,protected,0.7,kha
2007,black alder,...10,production,4.4,kha
2007,black alder,101...110,production,0.2,kha
2007,black alder,11...20,production,3.2,kha
2007,black alder,111...120,production,0.2,kha
2007,black alder,121...130,production,0.2,kha
2007,black alder,131...140,production,0.0,kha
2007,black alder,141...,production,0.0,kha
2007,black alder,21...30,production,3.6,kha
2007,black alder,31...40,production,8.0,kha
2007,black alder,41...50,production,12.2,kha
2007,black alder,51...60,production,10.4,kha
2007,black alder,61...70,production,6.3,kha
2007,black alder,71...80,production,5.5,kha
2007,black alder,81...90,production,1.2,kha
2007,black alder,91...100,production,0.3,kha
2007,black alder,clearcut,production,0.8,kha
2007,black alder,unknown,production,2.2,kha
2007,black alder,...10,protected,0.2,kha
2007,black alder,101...110,protected,0.0,kha
2007,black alder,11...20,protected,0.0,kha
2007,black alder,111...120,protected,0.0,kha
2007,black alder,121...130,protected,0.0,kha
2007,black alder,131...140,protected,0.0,kha
2007,black alder,141...,protected,0.0,kha
2007,black alder,21...30,protected,0.8,kha
2007,black alder,31...40,protected,2.0,kha
2007,black alder,41...50,protected,2.8,kha
2007,black alder,51...60,protected,1.0,kha
2007,black alder,61...70,protected,1.9,kha
2007,black alder,71...80,protected,0.8,kha
2007,black alder,81...90,protected,0.4,kha
2007,black alder,91...100,protected,0.0,kha
2007,black alder,clearcut,protected,0.0,kha
2007,black alder,unknown,protected,0.2,kha
2007,grey alder,...10,production,25.4,kha
2007,grey alder,101...110,production,0.0,kha
2007,grey alder,11...20,production,27.7,kha
2007,grey alder,111...120,production,0.0,kha
2007,grey alder,121...130,production,0.0,kha
2007,grey alder,131...140,production,0.0,kha
2007,grey alder,141...,production,0.0,kha
2007,grey alder,21...30,production,42.5,kha
2007,grey alder,31...40,production,51.7,kha
2007,grey alder,41...50,production,30.6,kha
2007,grey alder,51...60,production,2.3,kha
2007,grey alder,61...70,production,0.7,kha
2007,grey alder,71...80,production,0.2,kha
2007,grey alder,81...90,production,0.0,kha
2007,grey alder,91...100,production,0.0,kha
2007,grey alder,clearcut,production,4.9,kha
2007,grey alder,unknown,production,5.7,kha
2007,grey alder,...10,protected,0.3,kha
2007,grey alder,101...110,protected,0.0,kha
2007,grey alder,11...20,protected,0.4,kha
2007,grey alder,111...120,protected,0.0,kha
2007,grey alder,121...130,protected,0.0,kha
2007,grey alder,131...140,protected,0.0,kha
2007,grey alder,141...,protected,0.0,kha
2007,grey alder,21...30,protected,0.9,kha
2007,grey alder,31...40,protected,1.4,kha
2007,grey alder,41...50,protected,1.3,kha
2007,grey alder,51...60,protected,0.2,kha
2007,grey alder,61...70,protected,0.2,kha
2007,grey alder,71...80,protected,0.0,kha
2007,grey alder,81...90,protected,0.0,kha
2007,grey alder,91...100,protected,0.0,kha
2007,grey alder,clearcut,protected,0.0,kha
2007,grey alder,unknown,protected,0.0,kha
2007,other,...10,production,5.4,kha
2007,other,101...110,production,0.6,kha
2007,other,11...20,production,3.8,kha
2007,other,111...120,production,0.0,kha
2007,other,121...130,production,0.0,kha
2007,other,131...140,production,0.0,kha
2007,other,141...,production,0.0,kha
2007,other,21...30,production,3.0,kha
2007,other,31...40,production,4.9,kha
2007,other,41...50,production,3.6,kha
2007,other,51...60,production,5.5,kha
2007,other,61...70,production,2.4,kha
2007,other,71...80,production,3.0,kha
2007,other,81...90,production,2.1,kha
2007,other,91...100,production,1.0,kha
2007,other,clearcut,production,0.3,kha
2007,other,unknown,production,1.1,kha
2007,other,...10,protected,0.2,kha
2007,other,101...110,protected,0.0,kha
2007,other,11...20,protected,0.0,kha
2007,other,111...120,protected,0.2,kha
2007,other,121...130,protected,0.0,kha
2007,other,131...140,protected,0.0,kha
2007,other,141...,protected,0.4,kha
2007,other,21...30,protected,0.2,kha
2007,other,31...40,protected,0.2,kha
2007,other,41...50,protected,0.8,kha
2007,other,51...60,protected,0.2,kha
2007,other,61...70,protected,0.4,kha
2007,other,71...80,protected,0.6,kha
2007,other,81...90,protected,0.2,kha
2007,other,91...100,protected,0.0,kha
2007,other,clearcut,protected,0.0,kha
2007,other,unknown,protected,0.0,kha
2007,pine,...10,production,11.9,kha
2007,pine,101...110,production,28.2,kha
2007,pine,11...20,production,22.4,kha
2007,pine,111...120,production,13.6,kha
2007,pine,121...130,production,9.3,kha
2007,pine,131...140,production,4.3,kha
2007,pine,141...,production,7.5,kha
2007,pine,21...30,production,28.6,kha
2007,pine,31...40,production,48.0,kha
2007,pine,41...50,production,76.3,kha
2007,pine,51...60,production,84.9,kha
2007,pine,61...70,production,97.7,kha
2007,pine,71...80,production,85.5,kha
2007,pine,81...90,production,54.4,kha
2007,pine,91...100,production,47.0,kha
2007,pine,clearcut,production,14.0,kha
2007,pine,unknown,production,19.7,kha
2007,pine,...10,protected,0.6,kha
2007,pine,101...110,protected,5.4,kha
2007,pine,11...20,protected,1.5,kha
2007,pine,111...120,protected,5.1,kha
2007,pine,121...130,protected,4.8,kha
2007,pine,131...140,protected,4.8,kha
2007,pine,141...,protected,9.2,kha
2007,pine,21...30,protected,5.4,kha
2007,pine,31...40,protected,7.6,kha
2007,pine,41...50,protected,11.2,kha
2007,pine,51...60,protected,13.2,kha
2007,pine,61...70,protected,11.9,kha
2007,pine,71...80,protected,10.1,kha
2007,pine,81...90,protected,9.0,kha
2007,pine,91...100,protected,14.7,kha
2007,pine,clearcut,protected,0.3,kha
2007,pine,unknown,protected,1.9,kha
2007,spruce,...10,production,8.6,kha
2007,spruce,101...110,production,7.7,kha
2007,spruce,11...20,production,20.1,kha
2007,spruce,111...120,production,3.8,kha
2007,spruce,121...130,production,2.4,kha
2007,spruce,131...140,production,0.2,kha
2007,spruce,141...,production,0.6,kha
2007,spruce,21...30,production,35.2,kha
2007,spruce,31...40,production,38.5,kha
2007,spruce,41...50,production,33.9,kha
2007,spruce,51...60,production,45.5,kha
2007,spruce,61...70,production,39.6,kha
2007,spruce,71...80,production,42.6,kha
2007,spruce,81...90,production,25.5,kha
2007,spruce,91...100,production,17.7,kha
2007,spruce,clearcut,production,24.2,kha
2007,spruce,unknown,production,16.9,kha
2007,spruce,...10,protected,0.6,kha
2007,spruce,101...110,protected,1.3,kha
2007,spruce,11...20,protected,0.4,kha
2007,spruce,111...120,protected,0.8,kha
2007,spruce,121...130,protected,0.5,kha
2007,spruce,131...140,protected,0.2,kha
2007,spruce,141...,protected,1.3,kha
2007,spruce,21...30,protected,1.8,kha
2007,spruce,31...40,protected,1.7,kha
2007,spruce,41...50,protected,2.0,kha
2007,spruce,51...60,protected,2.8,kha
2007,spruce,61...70,protected,2.9,kha
2007,spruce,71...80,protected,2.5,kha
2007,spruce,81...90,protected,2.5,kha
2007,spruce,91...100,protected,1.8,kha
2007,spruce,clearcut,protected,0.8,kha
2007,spruce,unknown,protected,0.5,kha
2008,all,...10,production,139.2,kha
2008,all,101...110,production,37.9,kha
2008,all,11...20,production,129.6,kha
2008,all,111...120,production,18.6,kha
2008,all,121...130,production,14.0,kha
2008,all,131...140,production,5.6,kha
2008,all,141...,production,8.2,kha
2008,all,21...30,production,152.9,kha
2008,all,31...40,production,230.1,kha
2008,all,41...50,production,286.8,kha
2008,all,51...60,production,279.3,kha
2008,all,61...70,production,215.8,kha
2008,all,71...80,production,179.0,kha
2008,all,81...90,production,99.2,kha
2008,all,91...100,production,68.3,kha
2008,all,clearcut,production,63.6,kha
2008,all,unknown,production,78.5,kha
2008,all,...10,protected,3.5,kha
2008,all,101...110,protected,8.6,kha
2008,all,11...20,protected,5.6,kha
2008,all,111...120,protected,5.7,kha
2008,all,121...130,protected,5.7,kha
2008,all,131...140,protected,5.4,kha
2008,all,141...,protected,10.8,kha
2008,all,21...30,protected,9.1,kha
2008,all,31...40,protected,18.3,kha
2008,all,41...50,protected,26.0,kha
2008,all,51...60,protected,33.2,kha
2008,all,61...70,protected,28.3,kha
2008,all,71...80,protected,23.1,kha
2008,all,81...90,protected,15.6,kha
2008,all,91...100,protected,19.3,kha
2008,all,clearcut,protected,1.6,kha
2008,all,unknown,protected,2.8,kha
2008,aspen,...10,production,21.5,kha
2008,aspen,101...110,production,0.0,kha
2008,aspen,11...20,production,6.3,kha
2008,aspen,111...120,production,0.0,kha
2008,aspen,121...130,production,0.0,kha
2008,aspen,131...140,production,0.0,kha
2008,aspen,141...,production,0.0,kha
2008,aspen,21...30,production,4.9,kha
2008,aspen,31...40,production,8.9,kha
2008,aspen,41...50,production,16.3,kha
2008,aspen,51...60,production,23.4,kha
2008,aspen,61...70,production,13.9,kha
2008,aspen,71...80,production,7.4,kha
2008,aspen,81...90,production,2.2,kha
2008,aspen,91...100,production,0.7,kha
2008,aspen,clearcut,production,1.7,kha
2008,aspen,unknown,production,6.6,kha
2008,aspen,...10,protected,0.0,kha
2008,aspen,101...110,protected,0.0,kha
2008,aspen,11...20,protected,0.1,kha
2008,aspen,111...120,protected,0.0,kha
2008,aspen,121...130,protected,0.0,kha
2008,aspen,131...140,protected,0.0,kha
2008,aspen,141...,protected,0.0,kha
2008,aspen,21...30,protected,0.0,kha
2008,aspen,31...40,protected,0.0,kha
2008,aspen,41...50,protected,0.6,kha
2008,aspen,51...60,protected,2.6,kha
2008,aspen,61...70,protected,2.2,kha
2008,aspen,71...80,protected,1.0,kha
2008,aspen,81...90,protected,0.4,kha
2008,aspen,91...100,protected,0.0,kha
2008,aspen,clearcut,protected,0.0,kha
2008,aspen,unknown,protected,0.0,kha
2008,birch,...10,production,59.7,kha
2008,birch,101...110,production,1.3,kha
2008,birch,11...20,production,52.4,kha
2008,birch,111...120,production,0.0,kha
2008,birch,121...130,production,0.0,kha
2008,birch,131...140,production,0.0,kha
2008,birch,141...,production,0.0,kha
2008,birch,21...30,production,46.0,kha
2008,birch,31...40,production,75.8,kha
2008,birch,41...50,production,115.4,kha
2008,birch,51...60,production,110.0,kha
2008,birch,61...70,production,53.1,kha
2008,birch,71...80,production,40.5,kha
2008,birch,81...90,production,12.1,kha
2008,birch,91...100,production,4.2,kha
2008,birch,clearcut,production,16.9,kha
2008,birch,unknown,production,24.3,kha
2008,birch,...10,protected,1.5,kha
2008,birch,101...110,protected,0.8,kha
2008,birch,11...20,protected,3.2,kha
2008,birch,111...120,protected,0.2,kha
2008,birch,121...130,protected,0.0,kha
2008,birch,131...140,protected,0.0,kha
2008,birch,141...,protected,0.0,kha
2008,birch,21...30,protected,2.1,kha
2008,birch,31...40,protected,4.4,kha
2008,birch,41...50,protected,9.7,kha
2008,birch,51...60,protected,11.8,kha
2008,birch,61...70,protected,10.2,kha
2008,birch,71...80,protected,9.1,kha
2008,birch,81...90,protected,2.8,kha
2008,birch,91...100,protected,2.2,kha
2008,birch,clearcut,protected,0.6,kha
2008,birch,unknown,protected,0.4,kha
2008,black alder,...10,production,5.4,kha
2008,black alder,101...110,production,0.3,kha
2008,black alder,11...20,production,3.0,kha
2008,black alder,111...120,production,0.2,kha
2008,black alder,121...130,production,0.2,kha
2008,black alder,131...140,production,0.0,kha
2008,black alder,141...,production,0.0,kha
2008,black alder,21...30,production,2.7,kha
2008,black alder,31...40,production,6.4,kha
2008,black alder,41...50,production,11.7,kha
2008,black alder,51...60,production,10.3,kha
2008,black alder,61...70,production,8.3,kha
2008,black alder,71...80,production,5.3,kha
2008,black alder,81...90,production,1.6,kha
2008,black alder,91...100,production,0.2,kha
2008,black alder,clearcut,production,1.4,kha
2008,black alder,unknown,production,1.6,kha
2008,black alder,...10,protected,0.2,kha
2008,black alder,101...110,protected,0.0,kha
2008,black alder,11...20,protected,0.0,kha
2008,black alder,111...120,protected,0.0,kha
2008,black alder,121...130,protected,0.0,kha
2008,black alder,131...140,protected,0.0,kha
2008,black alder,141...,protected,0.0,kha
2008,black alder,21...30,protected,0.7,kha
2008,black alder,31...40,protected,2.4,kha
2008,black alder,41...50,protected,2.9,kha
2008,black alder,51...60,protected,1.2,kha
2008,black alder,61...70,protected,1.7,kha
2008,black alder,71...80,protected,0.6,kha
2008,black alder,81...90,protected,0.3,kha
2008,black alder,91...100,protected,0.0,kha
2008,black alder,clearcut,protected,0.0,kha
2008,black alder,unknown,protected,0.2,kha
2008,grey alder,...10,production,27.3,kha
2008,grey alder,101...110,production,0.0,kha
2008,grey alder,11...20,production,24.4,kha
2008,grey alder,111...120,production,0.0,kha
2008,grey alder,121...130,production,0.0,kha
2008,grey alder,131...140,production,0.0,kha
2008,grey alder,141...,production,0.0,kha
2008,grey alder,21...30,production,36.3,kha
2008,grey alder,31...40,production,49.0,kha
2008,grey alder,41...50,production,29.4,kha
2008,grey alder,51...60,production,3.1,kha
2008,grey alder,61...70,production,0.7,kha
2008,grey alder,71...80,production,0.2,kha
2008,grey alder,81...90,production,0.0,kha
2008,grey alder,91...100,production,0.0,kha
2008,grey alder,clearcut,production,4.2,kha
2008,grey alder,unknown,production,5.3,kha
2008,grey alder,...10,protected,0.4,kha
2008,grey alder,101...110,protected,0.0,kha
2008,grey alder,11...20,protected,0.4,kha
2008,grey alder,111...120,protected,0.0,kha
2008,grey alder,121...130,protected,0.0,kha
2008,grey alder,131...140,protected,0.0,kha
2008,grey alder,141...,protected,0.0,kha
2008,grey alder,21...30,protected,0.4,kha
2008,grey alder,31...40,protected,1.3,kha
2008,grey alder,41...50,protected,1.3,kha
2008,grey alder,51...60,protected,0.2,kha
2008,grey alder,61...70,protected,0.2,kha
2008,grey alder,71...80,protected,0.0,kha
2008,grey alder,81...90,protected,0.0,kha
2008,grey alder,91...100,protected,0.0,kha
2008,grey alder,clearcut,protected,0.0,kha
2008,grey alder,unknown,protected,0.0,kha
2008,other,...10,production,4.6,kha
2008,other,101...110,production,1.0,kha
2008,other,11...20,production,3.6,kha
2008,other,111...120,production,0.2,kha
2008,other,121...130,production,0.0,kha
2008,other,131...140,production,0.0,kha
2008,other,141...,production,0.0,kha
2008,other,21...30,production,2.7,kha
2008,other,31...40,production,3.2,kha
2008,other,41...50,production,4.1,kha
2008,other,51...60,production,5.4,kha
2008,other,61...70,production,2.2,kha
