Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;19...20;2019;Haab;    Pindala      (tuh ha);2,659169640
Kokku;17...18;2019;Haab;    Pindala      (tuh ha);2,283632318
Kokku;15...16;2019;Haab;    Pindala      (tuh ha);3,645048963
Kokku;13...14;2019;Haab;    Pindala      (tuh ha);2,189904409
Kokku;11...12;2019;Haab;    Pindala      (tuh ha);5,139627438
Kokku;9...10;2019;Haab;    Pindala      (tuh ha);5,170567659
Kokku;7...8;2019;Haab;    Pindala      (tuh ha);5,871024227
Kokku;5...6;2019;Haab;    Pindala      (tuh ha);6,395240416
Kokku;3...4;2019;Haab;    Pindala      (tuh ha);11,061488731
Kokku;   ...2;2019;Haab;    Pindala      (tuh ha);16,575636750
Kokku;Kokku;2019;Sanglepp;Suht.viga           (± %);0,058527662
Kokku;51...;2019;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2019;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2019;Sanglepp;Suht.viga           (± %);0,999722365
Kokku;45...46;2019;Sanglepp;Suht.viga           (± %);0,999785355
Kokku;43...44;2019;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2019;Sanglepp;Suht.viga           (± %);0,999866340
Kokku;39...40;2019;Sanglepp;Suht.viga           (± %);0,999866336
Kokku;37...38;2019;Sanglepp;Suht.viga           (± %);0,500077135
Kokku;35...36;2019;Sanglepp;Suht.viga           (± %);0,447276828
Kokku;33...34;2019;Sanglepp;Suht.viga           (± %);0,358727362
Kokku;31...32;2019;Sanglepp;Suht.viga           (± %);0,319243630
Kokku;29...30;2019;Sanglepp;Suht.viga           (± %);0,184223514
Kokku;27...28;2019;Sanglepp;Suht.viga           (± %);0,167326282
Kokku;25...26;2019;Sanglepp;Suht.viga           (± %);0,159020521
Kokku;23...24;2019;Sanglepp;Suht.viga           (± %);0,145216519
Kokku;21...22;2019;Sanglepp;Suht.viga           (± %);0,163222074
Kokku;19...20;2019;Sanglepp;Suht.viga           (± %);0,186006012
