Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;39,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;40,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;39,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;40,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;41,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;43,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;42,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;42,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;40,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;39,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;35,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;33,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;32,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;30,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;27,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;26,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;25,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;45,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;47,9
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;48,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;50,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;52,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;51,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;51,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;49,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;45,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;40,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;37,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;30,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;31,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;35,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;35,7
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;31,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;31,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;32,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;36,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;35,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;33,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;34,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;34,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;33,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;33,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;39,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;43,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;50,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;52,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;52,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;52,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;54,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;54,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;53,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;55,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;55,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;54,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;49,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;48,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;46,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;47,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;44,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;39,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;41,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;39,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;37,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;37,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;39,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;38,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;38,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;43,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;44,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;44,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;46,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;47,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;47,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;50,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;49,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;47,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;46,1
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;46,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;43,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;42,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;40,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;39,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;38,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;43,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;36,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;37,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;37,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;40,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;39,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;39,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;36,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;35,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;33,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;29,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;31,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;31,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;27,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;24,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;22,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;24,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;25,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;25,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;28,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;30,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;30,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;29,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;31,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;31,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;22,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;26,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;25,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;24,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;23,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;23,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;22,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;20,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;20,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;17,8
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;16,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;16,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;19,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;22,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;27,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;29,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;31,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;32,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;30,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;32,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;35,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;35,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;34,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;36,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;36,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;1,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;6,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;6,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;7,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;9,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;7,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;9,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;12,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;13,3
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;13,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;15,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;18,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;20,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;20,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;22,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;23,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;25,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;25,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;26,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;23,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;19,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;17,3
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;15,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;15,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;16,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;20,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;20,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;20,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;22,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;23,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;25,5
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;24,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;26,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;29,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;30,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;34,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;42,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;46,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;50,0
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;22,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;20,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;22,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;26,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;26,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;22,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;21,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;26,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;29,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;30,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;28,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;27,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;25,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;19,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;15,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;14,7
