Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,3
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;9,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;9,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;7,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;7,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;8,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;7,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;5,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;61...70;27.02.2025 13:21:59;6,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;7,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;13,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;13,0
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;13,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;13,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;12,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;9,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;12,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;12,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;11,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;10,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;9,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;51...60;27.02.2025 13:21:59;8,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;15,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;14,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;13,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;15,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;15,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;13,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;11,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;11,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;12,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;10,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;9,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;8,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;8,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;10,0
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;10,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;9,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;10,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;9,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;8,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;27.02.2025 13:21:59;7,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;13,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;10,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;11,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;9,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;11,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;9,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;9,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;8,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;8,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;7,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;6,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;27.02.2025 13:21:59;5,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;0,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,9
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;4,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;4,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;4,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;2,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;3,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;4,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;5,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;5,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;6,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;27.02.2025 13:21:59;6,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;4,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;3,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;3,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;3,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;3,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;2,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;3,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;4,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;4,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;5,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;6,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;7,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;6,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;8,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;7,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;8,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;27.02.2025 13:21:59;8,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;0,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;0,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;1,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;0,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;2,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;3,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;4,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;5,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;6,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;6,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;6,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;7,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;7,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;6,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;6,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;8,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;8,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;10,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;12,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;13,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;14,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;14,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;27.02.2025 13:21:59;15,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,3
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;1,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;1,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;1,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,3
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;1,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;2,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;3,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;4,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;4,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;4,8
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;4,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;4,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;5,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;5,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;6,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;6,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;6,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;5,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;5,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;27.02.2025 13:21:59;5,0
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;0,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;0,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;1,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;2,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;4,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;4,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;3,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;27.02.2025 13:21:59;4,7
